21:17:56.465 > ets Jun  8 2016 00:22:57 
21:18:02.308 > [  6940][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:02.313 > [  6946][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:02.320 > [  6952][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:02.324 > [  6958][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:02.329 > [  6963][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:02.335 > [  6969][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:02.341 > [  6974][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:02.347 > [  6980][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:02.352 > [  6985][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:02.357 > [  6991][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:02.363 > [  6997][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:02.368 > [  7003][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:02.374 > [  7008][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:02.380 > [  7014][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:02.385 > [  7019][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:02.396 > [  7026][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:02.396 > [  7031][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:02.408 > [  7037][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:02.413 > [  7042][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:02.420 > [  7048][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:02.425 > [  7053][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:02.430 > [  7059][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:02.436 > [  7065][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:02.441 > [  7071][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:02.446 > [  7076][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:02.452 > [  7082][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:02.457 > [  7087][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:02.463 > [  7094][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:02.469 > [  7099][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:02.475 > [  7105][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:02.479 > [  7110][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:02.485 > [  7116][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:02.492 > [  7121][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:02.496 > [  7127][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:02.503 > [  7133][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:02.508 > [  7139][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:02.513 > [  7144][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:02.519 > [  7150][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:02.525 > [  7155][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:02.530 > [  7162][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:02.536 > [  7167][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:02.541 > [  7173][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:02.546 > [  7178][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:02.553 > [  7184][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:02.558 > [  7189][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:02.563 > [  7195][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:02.569 > [  7201][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:02.574 > [  7207][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:02.579 > [  7212][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:02.586 > [  7218][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:02.591 > [  7223][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:02.596 > [  7230][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:02.603 > [  7235][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:02.607 > [  7241][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:02.613 > [  7246][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:02.620 > [  7252][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:02.624 > [  7257][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:02.630 > [  7263][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:02.636 > [  7269][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:02.641 > [  7275][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:02.646 > [  7280][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:02.652 > [  7286][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:02.658 > [  7291][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:02.663 > [  7298][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:02.669 > [  7303][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:02.674 > [  7309][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:02.680 > [  7314][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:02.691 > [  7320][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:02.691 > [  7325][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:02.702 > [  7331][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:02.708 > [  7337][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:02.713 > [  7343][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:02.719 > [  7348][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:02.724 > [  7354][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:02.730 > [  7359][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:02.736 > [  7365][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:02.741 > [  7371][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:02.747 > [  7377][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:02.752 > [  7382][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:02.757 > [  7388][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:02.763 > [  7393][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:02.769 > [  7399][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:02.774 > [  7405][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:02.780 > [  7411][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:02.786 > [  7416][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:02.791 > [  7422][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:02.797 > [  7427][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:02.803 > [  7433][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:02.807 > [  7439][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:02.813 > [  7445][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:02.819 > [  7450][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:02.824 > [  7456][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:02.830 > [  7461][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:02.836 > [  7467][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:02.841 > [  7473][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:02.846 > [  7479][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:02.852 > [  7484][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:02.858 > [  7490][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:02.863 > [  7495][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:02.869 > [  7501][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:02.874 > [  7507][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:02.879 > [  7513][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:02.886 > [  7518][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:02.891 > [  7524][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:02.896 > [  7529][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:02.902 > [  7535][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:02.908 > [  7541][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:02.913 > [  7547][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:02.919 > [  7552][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:02.924 > [  7558][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:02.930 > [  7563][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:02.935 > [  7569][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:02.941 > [  7575][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:02.946 > [  7580][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:02.953 > [  7586][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:02.958 > [  7592][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:02.963 > [  7597][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:02.969 > [  7603][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:02.975 > [  7609][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:02.985 > [  7615][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:02.985 > [  7620][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:02.997 > [  7626][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:03.002 > [  7631][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:03.008 > [  7637][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:03.013 > [  7642][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:03.019 > [  7648][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:03.024 > [  7654][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:03.030 > [  7660][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:03.036 > [  7665][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:03.041 > [  7671][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:03.047 > [  7677][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:03.052 > [  7683][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:03.058 > [  7688][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:03.063 > [  7694][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:03.069 > [  7699][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:03.074 > [  7705][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:03.080 > [  7710][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:03.086 > [  7716][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:03.091 > [  7722][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:03.097 > [  7728][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:03.102 > [  7733][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:03.107 > [  7739][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:03.113 > [  7744][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:03.119 > [  7751][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:03.124 > [  7756][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:03.130 > [  7762][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:03.136 > [  7767][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:03.141 > [  7773][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:03.147 > [  7778][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:03.152 > [  7784][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:03.158 > [  7790][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:03.164 > [  7796][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:03.169 > [  7801][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:03.175 > [  7807][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:03.179 > [  7812][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:03.185 > [  7819][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:03.192 > [  7824][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:03.197 > [  7830][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:03.202 > [  7835][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:03.208 > [  7841][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:03.213 > [  7846][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:03.221 > [  7852][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:03.224 > [  7858][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:03.230 > [  7864][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:03.236 > [  7869][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:03.241 > [  7875][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:03.246 > [  7880][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:03.258 > [  7887][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:03.258 > [  7892][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:03.269 > [  7898][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:03.269 > [  7903][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:03.280 > [  7909][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:03.286 > [  7914][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:03.291 > [  7920][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:03.296 > [  7926][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:03.302 > [  7932][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:03.308 > [  7937][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:03.313 > [  7943][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:03.319 > [  7948][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:03.324 > [  7955][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:03.329 > [  7960][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:03.335 > [  7966][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:03.341 > [  7971][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:03.346 > [  7977][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:03.353 > [  7982][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:03.358 > [  7988][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:03.363 > [  7994][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:03.369 > [  8000][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:03.374 > [  8005][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:03.380 > [  8011][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:03.386 > [  8016][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:03.390 > [  8023][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:03.396 > [  8028][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:03.402 > [  8034][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:03.407 > [  8039][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:03.413 > [  8045][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:03.418 > [  8050][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:03.424 > [  8056][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:03.429 > [  8062][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:03.435 > [  8068][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:03.441 > [  8073][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:03.446 > [  8079][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:03.452 > [  8084][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:03.458 > [  8090][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:03.463 > [  8096][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:03.469 > [  8102][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:03.475 > [  8107][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:03.480 > [  8113][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:03.485 > [  8118][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:03.492 > [  8124][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:03.496 > [  8130][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:03.502 > [  8136][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:03.508 > [  8141][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:03.513 > [  8147][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:03.519 > [  8152][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:03.524 > [  8158][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:03.530 > [  8164][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:03.536 > [  8170][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:03.541 > [  8175][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:03.553 > [  8181][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:03.553 > [  8186][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:03.564 > [  8192][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:03.564 > [  8198][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:03.575 > [  8204][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:03.580 > [  8209][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:03.586 > [  8215][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:03.591 > [  8220][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:03.597 > [  8226][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:03.602 > [  8232][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:03.608 > [  8238][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:03.613 > [  8243][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:03.619 > [  8249][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:03.624 > [  8254][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:03.630 > [  8260][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:03.636 > [  8266][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:03.641 > [  8272][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:03.646 > [  8277][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:03.652 > [  8283][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:03.658 > [  8288][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:03.663 > [  8294][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:03.669 > [  8300][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:03.675 > [  8305][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:03.680 > [  8311][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:03.685 > [  8317][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:03.691 > [  8322][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:03.696 > [  8328][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:03.702 > [  8334][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:03.708 > [  8340][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:03.713 > [  8345][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:03.719 > [  8351][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:03.725 > [  8356][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:03.730 > [  8362][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:03.735 > [  8367][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:03.742 > [  8373][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:03.746 > [  8379][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:03.752 > [  8385][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:03.758 > [  8390][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:03.763 > [  8396][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:03.769 > [  8401][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:03.774 > [  8408][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:03.780 > [  8413][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:03.786 > [  8419][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:03.791 > [  8424][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:03.797 > [  8430][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:03.802 > [  8435][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:03.808 > [  8441][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:03.813 > [  8447][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:03.819 > [  8453][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:03.825 > [  8458][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:03.830 > [  8464][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:03.836 > [  8469][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:03.847 > [  8476][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:03.847 > [  8481][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:03.858 > [  8487][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:03.862 > [  8492][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:03.869 > [  8498][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:03.874 > [  8503][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:03.880 > [  8509][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:03.885 > [  8515][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:03.891 > [  8521][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:03.896 > [  8526][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:03.903 > [  8532][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:03.908 > [  8537][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:03.913 > [  8544][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:03.918 > [  8549][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:03.925 > [  8555][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:03.930 > [  8560][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:03.935 > [  8566][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:03.942 > [  8571][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:03.946 > [  8577][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:03.952 > [  8583][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:03.958 > [  8589][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:03.963 > [  8594][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:03.968 > [  8600][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:03.975 > [  8605][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:03.980 > [  8612][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:03.985 > [  8617][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:03.990 > [  8623][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:03.996 > [  8628][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:04.002 > [  8634][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:04.007 > [  8639][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:04.013 > [  8645][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:04.018 > [  8651][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:04.024 > [  8657][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:04.029 > [  8662][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:04.035 > [  8668][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:04.041 > [  8673][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:04.046 > [  8680][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:04.052 > [  8685][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:04.057 > [  8691][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:04.063 > [  8696][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:04.069 > [  8702][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:04.074 > [  8707][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:04.080 > [  8713][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:04.085 > [  8719][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:04.091 > [  8725][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:04.096 > [  8730][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:04.102 > [  8736][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:04.107 > [  8741][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:04.113 > [  8748][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:04.119 > [  8753][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:04.124 > [  8759][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:04.130 > [  8764][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:04.141 > [  8770][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:04.141 > [  8775][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:04.152 > [  8781][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
