21:22:24.009 > ets Jun  8 2016 00:22:57
21:22:26.554 > [  3723][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:22:26.559 > [  3729][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:22:26.562 > [  3734][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:22:26.566 > [  3741][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:22:26.566 > [  3746][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:22:26.581 > [  3752][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:22:26.581 > [  3757][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:22:26.581 > [  3763][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:22:26.597 > [  3768][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:22:26.597 > [  3774][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:22:26.597 > [  3780][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:22:26.613 > [  3786][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:22:26.613 > [  3791][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:22:26.613 > [  3797][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:22:26.628 > [  3802][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:22:26.628 > [  3808][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:22:26.641 > [  3814][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:22:26.645 > [  3820][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:22:26.645 > [  3825][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:22:26.660 > [  3831][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:22:26.660 > [  3836][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:22:26.676 > [  3842][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:22:26.676 > [  3848][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:22:26.677 > [  3854][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:22:26.692 > [  3859][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:22:26.692 > [  3865][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:22:26.692 > [  3870][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:22:26.707 > [  3876][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:22:26.707 > [  3882][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:22:26.707 > [  3888][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:22:26.723 > [  3893][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:22:26.723 > [  3899][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:22:26.723 > [  3904][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:22:26.741 > [  3910][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:22:26.741 > [  3916][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:22:26.741 > [  3922][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:22:26.754 > [  3927][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:22:26.754 > [  3933][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:22:26.770 > [  3938][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:22:26.770 > [  3944][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:22:26.770 > [  3950][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:22:26.786 > [  3956][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:22:26.786 > [  3961][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:22:26.786 > [  3967][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:22:26.802 > [  3972][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:22:26.802 > [  3978][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:22:26.802 > [  3984][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:22:26.817 > [  3990][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:22:26.817 > [  3995][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:22:26.817 > [  4001][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:22:26.833 > [  4006][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:22:26.841 > [  4012][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:22:26.841 > [  4018][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:22:26.848 > [  4023][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:22:26.848 > [  4029][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:22:26.864 > [  4035][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:22:26.864 > [  4040][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:22:26.864 > [  4046][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:22:26.880 > [  4052][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:22:26.880 > [  4058][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:22:26.880 > [  4063][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:22:26.896 > [  4069][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:22:26.896 > [  4074][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:22:26.896 > [  4080][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:22:26.911 > [  4085][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:22:26.911 > [  4091][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:22:26.911 > [  4097][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:22:26.927 > [  4103][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:22:26.927 > [  4108][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:22:26.943 > [  4114][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:22:26.943 > [  4119][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:22:26.959 > [  4126][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:22:26.959 > [  4131][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:22:26.959 > [  4137][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:22:26.974 > [  4142][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:22:26.974 > [  4148][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:22:26.974 > [  4153][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:22:26.990 > [  4159][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:22:26.990 > [  4165][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:22:26.990 > [  4171][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:22:27.005 > [  4176][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:22:27.005 > [  4182][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:22:27.005 > [  4187][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:22:27.021 > [  4194][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:22:27.021 > [  4199][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:22:27.037 > [  4205][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:22:27.042 > [  4210][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:22:27.048 > [  4216][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:22:27.054 > [  4221][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:22:27.059 > [  4227][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:22:27.065 > [  4233][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:22:27.070 > [  4239][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:22:27.076 > [  4244][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:22:27.081 > [  4250][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:22:27.087 > [  4255][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:22:27.092 > [  4262][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:22:27.098 > [  4267][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:22:27.103 > [  4273][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:22:27.109 > [  4278][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:22:27.115 > [  4284][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:22:27.120 > [  4289][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:22:27.126 > [  4295][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:22:27.132 > [  4301][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:22:27.137 > [  4307][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:22:27.142 > [  4312][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:22:27.142 > [  4318][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:22:27.153 > [  4323][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:22:27.153 > [  4330][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:22:27.153 > [  4335][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:22:27.169 > [  4341][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:22:27.169 > [  4346][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:22:27.169 > [  4352][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:22:27.185 > [  4357][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:22:27.185 > [  4363][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:22:27.185 > [  4369][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:22:27.200 > [  4375][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:22:27.200 > [  4380][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:22:27.200 > [  4386][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:22:27.216 > [  4391][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:22:27.216 > [  4398][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:22:27.231 > [  4403][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:22:27.231 > [  4409][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:22:27.243 > [  4414][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:22:27.253 > [  4420][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:22:27.253 > [  4425][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:22:27.265 > [  4431][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:22:27.270 > [  4437][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:22:27.276 > [  4443][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:22:27.281 > [  4448][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:22:27.287 > [  4454][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:22:27.293 > [  4459][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:22:27.298 > [  4466][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:22:27.303 > [  4471][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:22:27.309 > [  4477][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:22:27.315 > [  4482][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:22:27.320 > [  4488][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:22:27.326 > [  4493][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:22:27.332 > [  4499][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:22:27.337 > [  4505][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:22:27.343 > [  4511][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:22:27.349 > [  4516][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:22:27.354 > [  4522][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:22:27.359 > [  4527][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:22:27.359 > [  4533][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:22:27.359 > [  4539][E][Wire.cpp:448] endTransmission
